2154,208,788,28,5,2802,1,0,0,0,0
2308,432,0,0,5,1411,0,0,1,0,1
2006,2529,944,55,5,1440,2,3,2,7,0
3756,2335,397,14,19,251,28,23,38,34,7
462,272,0,0,16,3986,7,19,3,5,44
2318,2813,658,81,7,1545,0,0,0,1,0
3167,899,1057,22,5,2786,0,0,0,0,0
2798,1744,944,14,19,551,33,24,32,35,5
1647,1309,913,71,5,1161,2,1,1,6,1
1659,2409,1166,14,5,1355,0,0,0,1,0
2066,262,1182,48,16,1440,0,0,0,0,0
66,2438,0,81,5,1636,2,4,7,5,1
1531,2396,908,64,5,850,0,0,1,0,0
3088,2175,947,50,5,425,1,1,1,2,0
2519,959,860,81,5,1122,0,1,0,0,0
3083,2332,397,64,19,3806,30,30,42,23,18
3755,2785,0,0,16,3988,2,3,1,2,3
3282,409,0,0,16,943,11,43,8,5,105
3721,958,747,6,19,3190,0,0,0,0,1
2189,288,397,71,19,3346,6,5,7,6,3
1981,1616,947,50,5,1648,0,1,3,0,0
2318,238,101,64,19,2477,1,0,0,1,0
3083,244,467,55,5,3982,1,0,0,0,1
3508,2498,545,81,19,2009,26,41,32,40,11
581,2426,51,46,5,3989,1,0,3,1,0
2000,194,0,55,19,1411,0,4,1,2,2
3796,2752,947,53,19,142,1,1,1,0,0
1680,2486,128,81,5,2726,0,1,0,0,0
3053,1548,0,53,5,3857,1,0,0,1,1
2610,1109,0,16,19,3756,4,11,5,3,3
1981,674,943,16,19,2979,5,1,4,5,1
3326,775,696,43,19,2761,63,114,51,37,61
2318,2380,160,38,5,1586,0,0,0,1,0
3634,69,0,0,16,373,1,1,0,0,0
3787,272,0,0,16,940,7,19,3,5,44
2924,420,916,43,5,3059,0,0,1,0,1
3760,447,399,41,19,3699,10,17,27,19,8
376,184,944,6,5,2687,2,0,3,4,1
596,1566,132,0,16,1785,0,0,0,1,0
2871,182,645,20,5,2170,70,71,160,163,9
3283,2407,947,64,19,4021,5,8,8,8,3
3644,182,645,20,5,1038,70,71,160,163,9
3326,1522,732,6,5,1889,0,0,1,0,0
3818,1417,952,3,19,575,31,39,31,37,8
2308,2335,397,14,19,242,28,23,38,34,7
3530,2173,843,81,5,2292,0,2,2,3,1
3326,1634,633,0,16,2188,2,5,1,0,1
3467,1047,853,81,19,2766,2,4,1,1,0
3083,2277,117,81,19,867,0,1,1,0,1
3021,439,872,48,19,1397,1,0,0,0,0
3282,1417,952,3,19,2888,31,39,31,37,8
3506,2562,0,81,5,1411,5,7,2,2,7
1148,52,777,25,5,811,2,2,3,1,0
3815,182,645,20,5,698,70,71,160,163,9
1799,2348,953,48,19,1411,3,5,11,11,1
2465,1871,794,0,16,4349,0,0,0,1,0
3783,447,399,41,19,2978,10,17,27,19,8
3083,387,757,39,5,1586,1,0,1,1,0
486,2402,0,81,19,575,14,6,10,10,1
3083,1874,282,0,16,292,2,5,1,6,0
1381,33,925,14,5,432,6,5,4,11,1
3467,1404,402,50,5,2726,1,1,4,4,0
54,1787,944,9,5,811,0,0,1,0,0
3326,2499,194,0,19,2814,0,0,1,0,0
462,1345,788,11,10,237,1,1,0,2,0
413,2509,1112,79,5,811,3,4,4,1,0
1296,594,595,78,16,2631,0,2,0,0,0
1707,2384,980,81,19,2766,0,3,2,5,1
3760,2332,397,64,19,592,30,30,42,23,18
2286,775,696,43,19,1805,63,114,51,37,61
3467,185,851,41,5,1726,3,1,4,4,1
830,182,645,20,5,1926,70,71,160,163,9
2592,1087,785,38,5,2294,4,5,3,7,3
3796,1109,0,16,19,2787,4,11,5,3,3
3212,2479,944,16,19,1288,1,1,3,4,1
2526,2717,944,71,5,0,8,3,15,15,0
722,2766,0,81,19,2159,6,8,2,5,3
3326,1744,944,14,19,4200,33,24,32,35,5
3813,447,399,41,19,1653,10,17,27,19,8
3273,1744,944,14,19,1821,33,24,32,35,5
1555,569,0,0,5,3536,0,0,0,1,0
3053,800,1170,50,19,1220,0,1,1,1,0
3252,1642,0,0,16,248,2,2,0,3,0
3391,1313,948,48,19,2338,5,3,4,1,1
794,1077,920,81,5,4086,3,4,4,3,1
3083,2432,50,43,19,1013,9,11,10,7,3
2303,428,0,14,5,12,15,9,20,19,2
3816,1537,0,0,5,929,1,3,3,1,0
2302,2335,397,14,19,1357,28,23,38,34,7
837,2839,0,14,16,861,0,0,1,0,0
1552,1911,587,48,19,1411,2,0,3,1,0
3647,1706,57,16,14,3315,0,0,0,0,0
3669,1371,814,48,19,1586,13,22,11,4,2
2526,182,645,20,5,880,70,71,160,163,9
3611,2147,1181,71,5,591,0,0,0,0,1
1275,127,50,39,5,3235,2,1,3,0,0
2439,1038,157,64,5,1015,0,4,1,2,1
772,981,1133,64,5,1586,1,0,1,0,1
3053,182,645,20,5,1946,70,71,160,163,9
1476,1077,920,81,5,4328,3,4,4,3,1
2500,2609,0,0,5,2383,1,2,0,1,1
3796,509,0,78,19,3758,0,0,0,1,0
2318,2438,0,81,5,1805,2,4,7,5,1
2556,732,947,48,5,420,1,3,4,6,0
678,215,944,68,10,2980,18,12,22,41,0
50,536,118,43,5,4036,0,0,0,0,0
3710,804,0,0,16,2342,0,0,0,0,2
3019,2071,0,48,5,2352,4,1,2,2,2
462,409,0,0,16,934,11,43,8,5,105
1968,2569,196,29,5,2737,1,1,0,1,0
3391,1282,0,81,5,575,1,0,0,0,0
2318,2867,843,14,19,1275,2,3,4,3,0
2526,1113,697,43,5,884,40,29,69,76,7
2656,2127,120,53,19,207,3,2,2,1,0
3359,2716,0,1,19,1586,0,1,0,0,0
3663,182,645,20,5,1895,70,71,160,163,9
1472,2766,0,81,19,2766,6,8,2,5,3
2833,1109,0,16,19,1066,4,11,5,3,3
1940,1915,1160,15,19,3244,0,0,0,2,0
2237,2334,0,53,19,500,12,16,13,7,5
3721,966,0,0,16,0,0,0,0,0,1
1339,2335,397,14,19,2150,28,23,38,34,7
2871,2654,788,64,19,2888,36,33,15,19,8
2984,2710,93,6,16,3349,0,0,0,1,0
3391,2192,50,64,19,1439,1,0,0,0,0
1174,233,1058,4,5,1895,4,2,12,11,3
3707,1067,947,50,19,1639,3,0,1,0,0
765,2332,397,64,19,3998,30,30,42,23,18
3809,748,0,0,19,1874,5,4,2,2,1
637,2177,1168,55,5,3011,0,0,2,1,1
2318,115,50,64,5,2422,0,1,0,1,0
1670,29,326,0,16,2582,0,1,0,0,0
2420,662,958,55,20,614,0,0,0,0,0
3816,1496,716,0,16,3517,2,0,2,1,0
1893,1555,878,46,19,3294,1,0,0,0,1
33,2332,397,64,19,1836,30,30,42,23,18
1441,182,645,20,5,1210,70,71,160,163,9
3189,654,0,0,16,3065,0,0,2,0,0
2387,2562,0,81,5,979,5,7,2,2,7
2984,45,45,16,5,1719,0,0,1,0,0
3221,1456,0,0,16,751,0,2,1,1,1
2959,182,645,20,5,1557,70,71,160,163,9
3512,1452,944,3,19,1238,0,2,4,3,0
2655,1766,1183,50,16,1254,0,1,0,0,0
3796,1417,952,3,19,2279,31,39,31,37,8
3053,2614,947,64,19,1262,1,3,0,0,1
2318,428,0,14,5,1674,15,9,20,19,2
3681,1978,1004,14,5,2129,1,0,1,3,0
435,2874,216,16,16,2766,0,0,1,1,0
2714,2402,0,81,19,1913,14,6,10,10,1
3764,2498,545,81,19,1805,26,41,32,40,11
3681,1109,0,16,19,1093,4,11,5,3,3
2831,1744,944,14,19,1874,33,24,32,35,5
3825,2284,0,0,19,1730,6,6,11,5,2
1663,120,513,55,5,3192,2,1,2,2,0
3326,775,696,43,19,897,63,114,51,37,61
30,779,618,64,19,2706,0,1,0,1,0
3700,2581,24,53,5,3794,0,0,1,0,0
1854,2145,225,16,19,1935,4,8,3,2,1
3796,520,0,16,16,2420,0,1,0,0,0
2258,2285,0,0,19,700,10,6,6,6,4
462,2282,0,78,19,2285,5,1,6,4,2
2318,2527,37,41,5,1843,0,1,1,3,0
1078,2498,545,81,19,2766,26,41,32,40,11
1647,800,1170,50,19,1219,0,1,1,1,0
2526,1417,952,3,19,680,31,39,31,37,8
2798,571,952,41,5,1465,0,4,2,8,0
301,1386,883,55,21,3433,0,3,0,0,3
996,571,952,41,5,1397,0,4,2,8,0
3647,2665,0,62,5,3808,1,1,0,2,0
3796,428,0,14,5,3681,15,9,20,19,2
811,2736,0,49,19,2502,0,0,0,1,0
3761,2498,545,81,19,2766,26,41,32,40,11
928,775,696,43,19,1098,63,114,51,37,61
30,2775,929,3,19,1254,2,1,0,0,0
3509,1954,364,29,19,861,34,32,58,33,19
1301,1371,814,48,19,1397,13,22,11,4,2
462,428,0,14,5,3759,15,9,20,19,2
2318,2412,944,50,5,1411,0,1,0,3,0
554,182,645,20,5,2159,70,71,160,163,9
2225,487,761,55,5,1120,0,1,0,0,0
2477,331,382,0,16,2927,1,2,0,0,0
3053,775,696,43,19,3407,63,114,51,37,61
1706,1617,1130,64,19,644,1,0,0,0,0
2747,2646,929,81,5,2766,5,5,7,4,0
2189,182,645,20,5,4309,70,71,160,163,9
1882,1788,944,71,5,611,3,1,6,3,0
2421,447,399,41,19,575,10,17,27,19,8
2245,2000,0,0,19,2410,18,9,8,5,8
586,2608,449,6,19,825,0,1,1,1,0
3796,1929,397,22,19,1557,8,10,12,5,0
2368,1113,697,43,5,4073,40,29,69,76,7
1270,2018,0,39,5,1586,4,0,3,3,0
3049,594,595,78,16,2623,0,2,0,0,0
2508,302,889,64,5,2704,2,1,0,0,1
2699,1001,1028,71,19,1066,2,8,3,4,1
2439,428,0,14,5,4333,15,9,20,19,2
631,2215,0,0,5,2391,3,1,4,2,1
3083,1336,952,12,5,0,11,10,21,16,4
1126,2000,0,0,19,1586,18,9,8,5,8
919,775,696,43,19,2927,63,114,51,37,61
3138,2535,944,48,5,854,3,4,5,8,1
3796,60,951,14,19,2204,6,9,3,1,4
3663,2062,0,0,11,2388,0,1,0,0,1
3412,1417,952,3,19,2330,31,39,31,37,8
3530,824,57,81,5,1441,0,2,0,0,0
3083,1041,229,14,19,1328,2,0,2,0,0
1240,2515,345,58,16,3237,0,0,0,0,1
1052,1927,530,64,5,3704,1,0,1,1,1
3760,263,368,64,5,611,2,3,5,7,3
1311,23,0,0,16,2279,3,1,2,3,0
3053,2004,0,0,16,1321,3,5,1,5,3
87,2787,472,78,16,1206,2,0,1,1,0
3080,2137,0,14,5,902,2,1,4,5,0
2957,409,0,0,16,940,11,43,8,5,105
94,1351,1051,64,19,2455,0,0,0,0,0
2420,239,397,62,19,2625,0,1,1,0,0
3132,1400,401,48,19,1397,9,8,10,18,3
2532,250,0,14,5,3623,3,1,8,10,0
1692,2463,851,41,5,2077,0,0,0,0,1
2699,649,0,0,5,3335,2,1,6,7,0
2236,2359,170,55,15,1293,0,0,0,0,0
462,182,645,20,5,3888,70,71,160,163,9
3796,1417,952,3,19,122,31,39,31,37,8
2937,1528,0,64,19,1764,2,5,2,8,0
583,1744,944,14,19,2555,33,24,32,35,5
3506,2779,0,0,18,2430,1,0,1,0,0
3818,447,399,41,19,4115,10,17,27,19,8
1838,2717,944,71,5,1892,8,3,15,15,0
1940,1484,0,53,5,1483,0,0,0,0,0
3540,351,0,48,16,825,1,0,0,1,0
3509,851,0,59,5,1411,0,0,1,0,0
2256,2335,397,14,19,2952,28,23,38,34,7
3818,2779,0,0,18,2542,1,0,1,0,0
2439,1336,952,12,5,0,11,10,21,16,4
2439,246,0,14,19,4157,2,1,2,0,1
567,47,0,20,5,575,1,0,0,0,0
3053,2828,0,0,16,719,5,5,0,3,15
827,2732,1162,64,19,3975,0,1,4,3,1
671,1045,0,0,16,3566,5,7,7,2,6
255,41,929,14,5,430,1,0,1,0,2
3594,1062,0,81,16,4005,3,3,3,1,1
1530,437,0,16,19,2766,1,0,1,2,0
2177,1483,592,48,19,1411,4,5,4,5,6
516,1946,0,0,18,1636,0,1,0,0,0
1743,1988,0,0,19,1805,9,5,11,11,0
3774,1477,591,48,19,1397,0,0,0,1,0
2536,2364,872,48,5,1411,0,0,2,1,0
1020,1529,0,0,5,3914,1,0,5,7,1
3663,2654,788,64,19,3271,36,33,15,19,8
2439,1483,592,48,19,1665,4,5,4,5,6
3138,2529,944,55,5,1066,2,3,2,7,0
3053,48,870,71,5,1161,0,0,1,0,1
1017,1582,1001,0,19,1646,0,3,2,3,0
3774,2288,0,81,19,1586,4,3,2,3,0
3020,2436,720,0,16,1003,9,11,5,2,10
3273,775,696,43,19,878,63,114,51,37,61
1688,1705,0,14,5,591,0,1,1,0,0
3220,269,929,64,19,3297,0,1,0,0,0
2318,1367,0,16,19,2555,0,0,0,1,0
3619,1474,851,41,19,724,3,3,2,2,1
604,44,0,14,5,323,1,2,2,4,0
1499,182,645,20,5,3532,70,71,160,163,9
3202,1738,247,64,5,1383,0,0,0,1,0
3796,1417,952,3,19,3811,31,39,31,37,8
1183,1113,697,43,5,1557,40,29,69,76,7
3415,2501,723,0,16,3677,3,5,3,2,1
2461,1064,1063,64,19,1149,11,3,8,6,5
3053,2535,944,48,5,2502,3,4,5,8,1
3013,1400,401,48,19,1648,9,8,10,18,3
2302,2124,944,24,19,4080,1,1,0,0,0
707,1698,894,64,5,611,1,0,2,7,0
2226,397,925,77,19,3164,0,0,2,0,0
1882,2766,0,81,19,2766,6,8,2,5,3
1115,1779,829,81,5,1648,1,2,2,3,0
1833,2737,750,43,16,2342,0,1,0,0,0
3326,775,696,43,19,1950,63,114,51,37,61
429,2365,1078,55,10,3900,1,0,0,0,0
2935,2739,925,4,19,2927,3,4,2,3,1
3042,2838,0,14,16,1456,1,0,2,0,0
165,828,488,0,16,1023,3,1,4,1,2
462,1953,787,25,19,1907,7,6,5,7,0
3162,76,0,0,16,2279,2,1,0,0,1
3809,748,0,0,19,3528,5,4,2,2,1
1638,1046,0,0,11,767,0,0,0,1,0
1981,1954,364,29,19,525,34,32,58,33,19
2432,358,510,62,5,2771,0,0,0,1,0
3124,59,1096,16,19,1565,0,0,1,0,0
2400,1936,0,0,5,3455,1,0,0,0,0
3326,2809,927,14,19,2429,1,1,1,0,0
51,2736,0,49,19,2928,0,0,0,1,0
340,1371,814,48,19,2277,13,22,11,4,2
3774,2287,0,71,19,2438,2,0,0,0,1
1604,106,952,32,5,3532,0,0,0,2,0
3815,2332,397,64,19,3349,30,30,42,23,18
2420,1002,873,71,5,2153,1,0,0,0,0
1552,182,645,20,5,233,70,71,160,163,9
806,923,0,14,5,2665,5,4,4,5,3
3760,2335,397,14,19,36,28,23,38,34,7
1294,2418,229,11,5,1397,0,0,0,0,0
2171,2620,1088,0,16,603,0,0,0,0,0
2315,1205,851,16,5,4124,1,0,2,1,0
3580,182,645,20,5,811,70,71,160,163,9
85,1038,157,64,5,2704,0,4,1,2,1
1174,180,1,0,16,3473,0,0,0,1,0
3391,2535,944,48,5,2292,3,4,5,8,1
2001,1447,846,55,5,1411,0,0,0,0,1
1356,272,0,0,16,4330,7,19,3,5,44
3083,1501,0,0,19,1805,1,0,1,0,0
2189,458,1065,74,5,2183,0,0,1,0,0
3083,997,267,0,5,2980,1,0,0,0,0
3824,232,925,26,19,2207,0,1,0,0,1
628,1215,973,13,16,3256,2,2,1,2,0
1981,1113,697,43,5,892,40,29,69,76,7
3236,74,0,0,5,811,2,1,0,3,0
2420,941,0,16,19,2623,0,0,1,0,0
3704,2841,0,64,22,2660,0,0,1,0,0
2318,1070,1014,32,16,2742,1,1,0,0,1
605,263,368,64,5,1557,2,3,5,7,3
3427,1401,777,29,5,1889,3,2,2,5,0
3690,15,0,0,16,2342,0,0,1,1,0
549,382,0,6,19,3557,5,5,4,3,2
3083,210,944,37,5,2073,0,1,0,0,0
3796,1113,697,43,5,4309,40,29,69,76,7
3083,1371,814,48,19,1315,13,22,11,4,2
2439,1113,697,43,5,3231,40,29,69,76,7
1862,2568,437,28,5,2956,0,1,3,4,0
322,1330,994,64,5,3239,1,0,1,2,0
3543,913,0,0,16,1411,0,0,0,1,0
2439,775,696,43,19,494,63,114,51,37,61
3053,788,851,16,5,1805,0,1,0,0,0
3053,1113,697,43,5,1684,40,29,69,76,7
1138,825,748,78,19,611,2,3,2,2,1
3450,1954,364,29,19,3253,34,32,58,33,19
3760,1919,343,14,19,3475,0,3,1,1,0
3083,246,0,14,19,1601,2,1,2,0,1
3083,1523,0,0,19,731,2,0,3,3,1
3326,209,0,0,19,269,7,12,3,2,4
898,858,50,64,5,3351,0,0,1,0,0
3083,610,925,6,19,2069,0,1,0,0,0
3326,1371,814,48,19,3529,13,22,11,4,2
356,1400,401,48,19,1397,9,8,10,18,3
2318,182,645,20,5,569,70,71,160,163,9
2528,1613,873,48,19,2052,0,0,1,1,0
2318,1890,461,16,5,1036,1,0,0,0,0
1185,1725,925,24,19,1557,0,0,1,0,0
1320,1560,0,55,20,3031,1,0,0,0,0
2660,263,368,64,5,1805,2,3,5,7,3
2871,182,645,20,5,1099,70,71,160,163,9
2610,1888,1119,64,19,647,1,0,3,1,0
659,1667,0,81,18,575,0,1,0,0,0
3338,617,23,2,19,2726,2,2,1,0,0
2909,1232,0,14,19,1749,17,5,17,24,2
2347,1954,364,29,19,4075,34,32,58,33,19
1981,288,397,71,19,611,6,5,7,6,3
1965,155,181,64,16,3256,0,0,0,1,0
3109,2332,397,64,19,811,30,30,42,23,18
3624,727,0,0,5,811,1,2,3,1,0
3550,272,0,0,16,714,7,19,3,5,44
3690,53,596,50,5,1161,0,0,0,0,0
2189,657,1092,55,5,1118,7,4,5,4,1
3720,2357,1170,16,5,2766,1,1,0,0,0
81,1986,0,78,18,575,2,1,0,0,1
3796,2285,0,0,19,825,10,6,6,6,4
3722,29,326,0,16,37,0,1,0,0,0
3180,291,612,0,16,2888,1,0,0,0,0
3567,1024,0,0,16,3965,0,0,0,1,0
3796,1417,952,3,19,206,31,39,31,37,8
2289,1069,380,0,16,3528,0,1,0,1,0
2706,1401,777,29,5,1880,3,2,2,5,0
2568,1001,1028,71,19,1126,2,8,3,4,1
3057,48,870,71,5,1161,0,0,1,0,1
3238,409,0,0,16,940,11,43,8,5,105
98,571,952,41,5,1676,0,4,2,8,0
676,2402,0,81,19,0,14,6,10,10,1
3133,1371,814,48,19,1557,13,22,11,4,2
462,669,0,14,19,3482,4,0,1,1,0
3764,1909,0,64,5,834,0,1,0,0,0
1524,1318,354,81,5,1350,1,2,2,0,0
3796,182,645,20,5,1968,70,71,160,163,9
30,993,0,0,1,3861,1,0,0,0,0
2703,846,939,28,5,1051,0,0,0,0,0
1380,2028,196,16,19,3772,16,15,20,10,11
3221,493,0,0,19,718,0,0,0,0,1
1579,392,0,0,19,3998,1,0,0,2,0
2939,2153,929,81,19,2342,19,6,16,14,2
3761,2332,397,64,19,2153,30,30,42,23,18
2439,281,523,81,16,1805,0,0,0,1,1
3595,2424,50,16,5,2292,0,0,3,3,1
1745,1487,185,50,5,715,0,0,1,0,0
2322,963,934,14,5,677,1,0,1,1,0
361,2068,0,0,18,1531,0,4,3,1,4
1364,2516,0,0,16,1586,0,0,1,0,0
111,727,0,0,5,811,1,2,3,1,0
763,1402,28,0,16,1630,0,0,0,1,0
3542,1788,944,71,5,3256,3,1,6,3,0
2466,1378,1015,55,19,3040,0,1,1,0,0
3234,2248,122,25,19,506,7,8,10,12,3
3189,649,0,0,5,3554,2,1,6,7,0
2730,708,936,14,5,2946,7,9,8,15,3
23,1942,807,64,5,1557,1,0,1,2,0
3542,1352,652,48,2,468,0,0,0,0,0
901,1113,697,43,5,1201,40,29,69,76,7
2438,2547,0,0,16,1800,0,1,0,0,0
3083,669,0,14,19,83,4,0,1,1,0
2526,1417,952,3,19,3061,31,39,31,37,8
3584,1701,87,64,19,130,1,0,1,0,0
3326,259,397,42,5,2910,1,2,3,8,1
2610,731,851,14,19,2156,0,0,1,0,0
3796,1681,0,50,16,863,0,0,0,0,0
1899,2735,944,49,19,1348,2,3,3,2,0
2439,250,0,14,5,1557,3,1,8,10,0
2318,182,645,20,5,1090,70,71,160,163,9
3787,1954,364,29,19,2311,34,32,58,33,19
30,288,397,71,19,2452,6,5,7,6,3
2920,2248,122,25,19,2007,7,8,10,12,3
1122,1787,944,9,5,556,0,0,1,0,0
1642,2402,0,81,19,1621,14,6,10,10,1
2516,1602,468,81,19,1411,1,0,0,0,0
2420,1578,870,71,5,1443,0,1,0,1,0
3582,1002,873,71,5,4140,1,0,0,0,0
2308,1071,673,0,19,2888,0,3,0,2,1
2439,1988,0,0,19,4009,9,5,11,11,0
515,2177,1168,55,5,2204,0,0,2,1,1
1195,516,0,46,5,701,0,0,1,1,0
719,2717,944,71,5,2806,8,3,15,15,0
2439,409,0,0,16,940,11,43,8,5,105
1390,182,645,20,5,2061,70,71,160,163,9
770,1337,534,62,5,331,0,0,0,0,1
3584,1009,1134,43,19,1903,0,1,0,0,0
936,775,696,43,19,3241,63,114,51,37,61
1765,1684,0,55,5,3995,3,5,3,4,0
3796,1548,0,53,5,1601,1,0,0,1,1
85,1121,0,0,19,1411,0,3,4,0,1
2871,109,104,0,19,2893,0,0,0,1,0
2474,2773,0,55,19,1016,1,1,1,0,0
3794,1953,787,25,19,2952,7,6,5,7,0
3220,2746,944,23,5,551,0,1,1,1,0
2660,1763,0,0,19,1066,0,0,1,0,0
1936,775,696,43,19,2040,63,114,51,37,61
3367,215,944,68,10,1889,18,12,22,41,0
2143,2587,0,0,16,2888,0,0,1,0,0
2911,1955,892,64,19,3291,0,0,1,0,0
905,2703,776,28,5,3256,1,0,1,1,0
2148,215,944,68,10,2342,18,12,22,41,0
2420,1610,693,70,16,1408,0,1,0,1,0
3430,1954,364,29,19,1091,34,32,58,33,19
2439,1944,524,81,16,1411,0,0,0,0,0
3326,708,936,14,5,2946,7,9,8,15,3
2439,775,696,43,19,2930,63,114,51,37,61
1585,2248,122,25,19,3370,7,8,10,12,3
2971,1523,0,0,19,1438,2,0,3,3,1
2323,2528,758,55,16,1444,0,0,0,1,0
3826,2367,916,71,19,2199,2,4,1,0,0
3680,828,488,0,16,172,3,1,4,1,2
3747,2717,944,71,5,4187,8,3,15,15,0
1761,1954,364,29,19,1552,34,32,58,33,19
3343,763,4,71,5,1662,1,2,1,3,0
3333,1188,0,3,19,2292,3,1,1,0,1
3101,2184,843,55,5,2933,3,1,1,0,0
3083,2739,925,4,19,3446,3,4,2,3,1
2250,1954,364,29,19,514,34,32,58,33,19
1162,2436,720,0,16,3571,9,11,5,2,10
1087,182,645,20,5,1805,70,71,160,163,9
3400,1113,697,43,5,409,40,29,69,76,7
2264,661,476,64,19,3294,8,8,10,5,5
1624,950,1125,66,19,2342,0,0,1,0,0
3720,2408,817,62,19,2703,0,2,0,0,1
2078,2376,287,6,5,1751,0,1,0,1,0
3466,2766,0,81,19,814,6,8,2,5,3
732,283,734,48,19,2215,0,0,0,1,1
3083,377,253,14,19,811,3,1,0,0,0
1477,2654,788,64,19,1877,36,33,15,19,8
3326,1509,518,64,5,1124,0,0,3,3,0
1060,1744,944,14,19,661,33,24,32,35,5
1096,182,645,20,5,603,70,71,160,163,9
2176,1984,438,6,5,1411,3,7,11,2,3
2824,182,645,20,5,4103,70,71,160,163,9
2942,2278,156,81,19,1805,2,12,8,3,1
3653,409,0,0,16,3778,11,43,8,5,105
1821,1788,944,71,5,2153,3,1,6,3,0
2525,2443,0,0,18,2729,0,0,0,1,0
2118,2717,944,71,5,2831,8,3,15,15,0
1625,906,809,0,16,373,14,18,15,11,36
2699,1298,471,50,19,1586,0,1,0,1,0
502,1954,364,29,19,505,34,32,58,33,19
2699,1446,944,16,19,1805,2,3,3,2,0
2539,2028,196,16,19,894,16,15,20,10,11
3083,2398,1095,14,19,2927,0,0,0,1,0
2918,2498,545,81,19,1648,26,41,32,40,11
2833,2028,196,16,19,530,16,15,20,10,11
3806,114,1076,0,19,1782,3,0,2,0,3
2807,876,437,71,19,1421,9,6,4,4,4
2803,1894,229,32,19,222,8,22,6,4,16
2189,2028,196,16,19,1648,16,15,20,10,11
3134,2590,0,0,19,3332,0,0,1,1,0
2701,1297,212,64,5,1197,1,1,0,0,0
1625,992,109,6,5,1581,1,0,1,1,0
1966,1730,123,39,5,3651,1,2,2,4,0
3326,311,0,55,19,603,1,2,1,1,0
179,598,0,1,19,825,1,0,1,0,0
3579,1784,870,71,5,2153,0,1,0,0,0
3818,1907,516,0,19,1438,0,0,0,0,0
3273,272,0,0,16,2501,7,19,3,5,44
572,1253,525,81,19,850,1,0,0,1,0
2334,409,0,0,16,3634,11,43,8,5,105
2099,2533,127,12,19,1908,0,0,1,0,0
2871,1417,952,3,19,575,31,39,31,37,8
3326,430,919,64,5,1037,0,1,1,0,0
3053,1135,0,0,16,2279,1,0,0,0,0
2203,2593,0,0,19,3532,0,0,1,0,0
3511,1988,0,0,19,1805,9,5,11,11,0
3053,1438,1003,16,19,3466,0,0,1,0,0
3316,182,645,20,5,3915,70,71,160,163,9
2444,305,0,0,19,1180,0,2,1,0,0
2401,1232,0,14,19,671,17,5,17,24,2
3678,454,952,11,5,3619,0,0,3,3,0
382,244,467,55,5,3806,1,0,0,0,1
1835,2498,545,81,19,3699,26,41,32,40,11
3688,1764,335,62,5,1521,0,0,0,0,1
3433,315,0,0,5,1648,1,3,0,0,0
2004,1954,364,29,19,892,34,32,58,33,19
381,18,337,14,19,3420,0,1,1,2,1
1215,182,645,20,5,3102,70,71,160,163,9
22,1562,789,14,19,1445,2,0,0,0,0
1552,428,0,14,5,4261,15,9,20,19,2
1023,2454,512,50,5,3816,3,2,5,2,0
3083,2138,0,0,5,2522,1,1,0,2,1
2075,2248,122,25,19,3082,7,8,10,12,3
801,1388,916,62,19,1288,1,1,0,0,0
2929,2504,0,0,16,575,1,0,0,1,0
3704,2440,0,16,16,3937,0,0,0,0,0
1340,825,748,78,19,376,2,3,2,2,1
3678,382,0,6,19,3517,5,5,4,3,2
462,1113,697,43,5,87,40,29,69,76,7
3326,1954,364,29,19,4309,34,32,58,33,19
1552,409,0,0,16,940,11,43,8,5,105
633,938,0,0,19,2522,1,0,0,0,0
2809,2529,944,55,5,1411,2,3,2,7,0
843,1047,853,81,19,2766,2,4,1,1,0
1720,906,809,0,16,1369,14,18,15,11,36
3271,775,696,43,19,4309,63,114,51,37,61
2598,1622,1007,0,16,2850,1,0,0,0,0
3788,649,0,0,5,179,2,1,6,7,0
2913,775,696,43,19,2766,63,114,51,37,61
2957,2179,925,43,19,1666,0,1,1,2,1
2660,827,397,53,5,3173,1,0,0,0,1
1183,1734,0,0,5,136,1,0,0,0,0
3374,597,843,81,19,3381,1,1,2,2,0
2979,845,954,43,5,4229,0,0,1,0,0
3419,2560,754,0,16,3581,0,0,1,0,0
3467,2332,397,64,19,1805,30,30,42,23,18
382,1329,825,81,16,2439,2,1,0,2,1
2736,657,1092,55,5,850,7,4,5,4,1
2977,2332,397,64,19,4343,30,30,42,23,18
1823,1052,485,16,5,3085,0,1,0,0,0
2086,395,1000,55,19,603,0,1,0,0,0
1521,704,188,0,16,861,0,1,0,0,0
789,2251,731,71,19,2452,1,0,4,3,0
1729,213,0,0,5,2859,0,0,1,0,0
3265,1920,925,6,5,980,0,0,0,0,0
3796,1479,417,14,19,3790,0,1,0,0,0
996,1529,0,0,5,3996,1,0,5,7,1
3734,761,0,41,16,974,0,0,1,0,0
462,2473,0,2,19,3214,9,19,9,6,6
2610,250,0,14,5,551,3,1,8,10,0
1575,182,645,20,5,2342,70,71,160,163,9
2318,2028,196,16,19,3479,16,15,20,10,11
1105,1799,994,64,5,955,1,0,0,0,0
1230,2415,0,0,16,1771,1,0,0,0,0
2439,338,237,64,5,3117,0,0,0,1,0
2699,2284,0,0,19,575,6,6,11,5,2
1981,1714,834,41,5,2342,0,1,1,2,2
323,2306,944,11,5,2595,0,0,0,0,0
3298,906,809,0,16,2448,14,18,15,11,36
3083,2175,947,50,5,1586,1,1,1,2,0
